"","year","oshpd_facility_number","facility_name","county_name","type_of_control","type_of_care","count"
"6377",2015,364014,"LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER","SAN BERNARDINO","Non-Profit","Physical Rehabilitation",NA
"6378",2015,364014,"LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER","SAN BERNARDINO","Non-Profit","Unknown",NA
"6379",2015,364050,"CANYON RIDGE HOSPITAL","SAN BERNARDINO","Investor","Acute",NA
"6380",2015,364050,"CANYON RIDGE HOSPITAL","SAN BERNARDINO","Investor","Skilled Nursing/Intermediate Care",NA
"6381",2015,364050,"CANYON RIDGE HOSPITAL","SAN BERNARDINO","Investor","Psychiatric",5560
"6382",2015,364050,"CANYON RIDGE HOSPITAL","SAN BERNARDINO","Investor","Chemical Dependency",NA
"6383",2015,364050,"CANYON RIDGE HOSPITAL","SAN BERNARDINO","Investor","Physical Rehabilitation",NA
"6384",2015,364050,"CANYON RIDGE HOSPITAL","SAN BERNARDINO","Investor","Unknown",NA
"6385",2015,364121,"BALLARD REHABILITATION HOSPITAL","SAN BERNARDINO","Investor","Acute",NA
"6386",2015,364121,"BALLARD REHABILITATION HOSPITAL","SAN BERNARDINO","Investor","Skilled Nursing/Intermediate Care",NA
"6387",2015,364121,"BALLARD REHABILITATION HOSPITAL","SAN BERNARDINO","Investor","Psychiatric",NA
"6388",2015,364121,"BALLARD REHABILITATION HOSPITAL","SAN BERNARDINO","Investor","Chemical Dependency",NA
"6389",2015,364121,"BALLARD REHABILITATION HOSPITAL","SAN BERNARDINO","Investor","Physical Rehabilitation",1163
"6390",2015,364121,"BALLARD REHABILITATION HOSPITAL","SAN BERNARDINO","Investor","Unknown",NA
"6391",2015,364144,"DESERT VALLEY HOSPITAL","SAN BERNARDINO","Investor","Acute",10290
"6392",2015,364144,"DESERT VALLEY HOSPITAL","SAN BERNARDINO","Investor","Skilled Nursing/Intermediate Care",NA
"6393",2015,364144,"DESERT VALLEY HOSPITAL","SAN BERNARDINO","Investor","Psychiatric",NA
"6394",2015,364144,"DESERT VALLEY HOSPITAL","SAN BERNARDINO","Investor","Chemical Dependency",NA
"6395",2015,364144,"DESERT VALLEY HOSPITAL","SAN BERNARDINO","Investor","Physical Rehabilitation",NA
"6396",2015,364144,"DESERT VALLEY HOSPITAL","SAN BERNARDINO","Investor","Unknown",NA
"6397",2015,364188,"KINDRED HOSPITAL RANCHO","SAN BERNARDINO","Investor","Acute",662
"6398",2015,364188,"KINDRED HOSPITAL RANCHO","SAN BERNARDINO","Investor","Skilled Nursing/Intermediate Care",NA
"6399",2015,364188,"KINDRED HOSPITAL RANCHO","SAN BERNARDINO","Investor","Psychiatric",NA
"6400",2015,364188,"KINDRED HOSPITAL RANCHO","SAN BERNARDINO","Investor","Chemical Dependency",NA
"6401",2015,364188,"KINDRED HOSPITAL RANCHO","SAN BERNARDINO","Investor","Physical Rehabilitation",NA
"6402",2015,364188,"KINDRED HOSPITAL RANCHO","SAN BERNARDINO","Investor","Unknown",NA
"6403",2015,364231,"ARROWHEAD REGIONAL MEDICAL CENTER","SAN BERNARDINO","City/County","Acute",18869
"6404",2015,364231,"ARROWHEAD REGIONAL MEDICAL CENTER","SAN BERNARDINO","City/County","Skilled Nursing/Intermediate Care",NA
"6405",2015,364231,"ARROWHEAD REGIONAL MEDICAL CENTER","SAN BERNARDINO","City/County","Psychiatric",3801
"6406",2015,364231,"ARROWHEAD REGIONAL MEDICAL CENTER","SAN BERNARDINO","City/County","Chemical Dependency",1
"6407",2015,364231,"ARROWHEAD REGIONAL MEDICAL CENTER","SAN BERNARDINO","City/County","Physical Rehabilitation",NA
"6408",2015,364231,"ARROWHEAD REGIONAL MEDICAL CENTER","SAN BERNARDINO","City/County","Unknown",NA
"6409",2015,364430,"BARSTOW COMMUNITY HOSPITAL","SAN BERNARDINO","Investor","Acute",2358
"6410",2015,364430,"BARSTOW COMMUNITY HOSPITAL","SAN BERNARDINO","Investor","Skilled Nursing/Intermediate Care",NA
"6411",2015,364430,"BARSTOW COMMUNITY HOSPITAL","SAN BERNARDINO","Investor","Psychiatric",NA
"6412",2015,364430,"BARSTOW COMMUNITY HOSPITAL","SAN BERNARDINO","Investor","Chemical Dependency",NA
"6413",2015,364430,"BARSTOW COMMUNITY HOSPITAL","SAN BERNARDINO","Investor","Physical Rehabilitation",NA
"6414",2015,364430,"BARSTOW COMMUNITY HOSPITAL","SAN BERNARDINO","Investor","Unknown",NA
"6415",2015,364451,"TOTALLY KIDS REHABILITATION HOSPITAL","SAN BERNARDINO","Investor","Acute",NA
"6416",2015,364451,"TOTALLY KIDS REHABILITATION HOSPITAL","SAN BERNARDINO","Investor","Skilled Nursing/Intermediate Care",81
"6417",2015,364451,"TOTALLY KIDS REHABILITATION HOSPITAL","SAN BERNARDINO","Investor","Psychiatric",NA
"6418",2015,364451,"TOTALLY KIDS REHABILITATION HOSPITAL","SAN BERNARDINO","Investor","Chemical Dependency",NA
"6419",2015,364451,"TOTALLY KIDS REHABILITATION HOSPITAL","SAN BERNARDINO","Investor","Physical Rehabilitation",24
"6420",2015,364451,"TOTALLY KIDS REHABILITATION HOSPITAL","SAN BERNARDINO","Investor","Unknown",NA
"6421",2015,364502,"LOMA LINDA UNIVERSITY CHILDRENS HOSPITAL","SAN BERNARDINO","Non-Profit","Acute",15688
"6422",2015,364502,"LOMA LINDA UNIVERSITY CHILDRENS HOSPITAL","SAN BERNARDINO","Non-Profit","Skilled Nursing/Intermediate Care",NA
"6423",2015,364502,"LOMA LINDA UNIVERSITY CHILDRENS HOSPITAL","SAN BERNARDINO","Non-Profit","Psychiatric",NA
"6424",2015,364502,"LOMA LINDA UNIVERSITY CHILDRENS HOSPITAL","SAN BERNARDINO","Non-Profit","Chemical Dependency",NA
"6425",2015,364502,"LOMA LINDA UNIVERSITY CHILDRENS HOSPITAL","SAN BERNARDINO","Non-Profit","Physical Rehabilitation",NA
"6426",2015,364502,"LOMA LINDA UNIVERSITY CHILDRENS HOSPITAL","SAN BERNARDINO","Non-Profit","Unknown",NA
"6427",2015,370652,"ALVARADO HOSPITAL MEDICAL CENTER","SAN DIEGO","Investor","Acute",5752
"6428",2015,370652,"ALVARADO HOSPITAL MEDICAL CENTER","SAN DIEGO","Investor","Skilled Nursing/Intermediate Care",NA
"6429",2015,370652,"ALVARADO HOSPITAL MEDICAL CENTER","SAN DIEGO","Investor","Psychiatric",NA
"6430",2015,370652,"ALVARADO HOSPITAL MEDICAL CENTER","SAN DIEGO","Investor","Chemical Dependency",NA
"6431",2015,370652,"ALVARADO HOSPITAL MEDICAL CENTER","SAN DIEGO","Investor","Physical Rehabilitation",139
"6432",2015,370652,"ALVARADO HOSPITAL MEDICAL CENTER","SAN DIEGO","Investor","Unknown",NA
"6433",2015,370673,"RADY CHILDRENS HOSPITAL - SAN DIEGO","SAN DIEGO","Non-Profit","Acute",18571
"6434",2015,370673,"RADY CHILDRENS HOSPITAL - SAN DIEGO","SAN DIEGO","Non-Profit","Skilled Nursing/Intermediate Care",106
"6435",2015,370673,"RADY CHILDRENS HOSPITAL - SAN DIEGO","SAN DIEGO","Non-Profit","Psychiatric",827
"6436",2015,370673,"RADY CHILDRENS HOSPITAL - SAN DIEGO","SAN DIEGO","Non-Profit","Chemical Dependency",NA
"6437",2015,370673,"RADY CHILDRENS HOSPITAL - SAN DIEGO","SAN DIEGO","Non-Profit","Physical Rehabilitation",90
"6438",2015,370673,"RADY CHILDRENS HOSPITAL - SAN DIEGO","SAN DIEGO","Non-Profit","Unknown",NA
"6439",2015,370689,"SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER","SAN DIEGO","Non-Profit","Acute",1839
"6440",2015,370689,"SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER","SAN DIEGO","Non-Profit","Skilled Nursing/Intermediate Care",295
"6441",2015,370689,"SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER","SAN DIEGO","Non-Profit","Psychiatric",NA
"6442",2015,370689,"SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER","SAN DIEGO","Non-Profit","Chemical Dependency",NA
"6443",2015,370689,"SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER","SAN DIEGO","Non-Profit","Physical Rehabilitation",NA
"6444",2015,370689,"SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER","SAN DIEGO","Non-Profit","Unknown",NA
"6445",2015,370694,"SHARP MEMORIAL HOSPITAL","SAN DIEGO","Non-Profit","Acute",18843
"6446",2015,370694,"SHARP MEMORIAL HOSPITAL","SAN DIEGO","Non-Profit","Skilled Nursing/Intermediate Care",NA
"6447",2015,370694,"SHARP MEMORIAL HOSPITAL","SAN DIEGO","Non-Profit","Psychiatric",NA
"6448",2015,370694,"SHARP MEMORIAL HOSPITAL","SAN DIEGO","Non-Profit","Chemical Dependency",NA
"6449",2015,370694,"SHARP MEMORIAL HOSPITAL","SAN DIEGO","Non-Profit","Physical Rehabilitation",422
"6450",2015,370694,"SHARP MEMORIAL HOSPITAL","SAN DIEGO","Non-Profit","Unknown",NA
"6451",2015,370695,"SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS","SAN DIEGO","Non-Profit","Acute",20843
"6452",2015,370695,"SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS","SAN DIEGO","Non-Profit","Skilled Nursing/Intermediate Care",NA
"6453",2015,370695,"SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS","SAN DIEGO","Non-Profit","Psychiatric",NA
"6454",2015,370695,"SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS","SAN DIEGO","Non-Profit","Chemical Dependency",NA
"6455",2015,374094,"VIBRA HOSPITAL OF SAN DIEGO","SAN DIEGO","Investor","Acute",889
"6456",2015,370695,"SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS","SAN DIEGO","Non-Profit","Physical Rehabilitation",NA
"6457",2015,370695,"SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS","SAN DIEGO","Non-Profit","Unknown",NA
"6458",2015,370705,"FALLBROOK HOSPITAL DISTRICT","SAN DIEGO","Investor","Acute",NA
"6459",2015,370705,"FALLBROOK HOSPITAL DISTRICT","SAN DIEGO","Investor","Skilled Nursing/Intermediate Care",131
"6460",2015,370705,"FALLBROOK HOSPITAL DISTRICT","SAN DIEGO","Investor","Psychiatric",NA
"6461",2015,370705,"FALLBROOK HOSPITAL DISTRICT","SAN DIEGO","Investor","Chemical Dependency",NA
"6462",2015,370705,"FALLBROOK HOSPITAL DISTRICT","SAN DIEGO","Investor","Physical Rehabilitation",NA
"6463",2015,370705,"FALLBROOK HOSPITAL DISTRICT","SAN DIEGO","Investor","Unknown",NA
"6464",2015,370714,"GROSSMONT HOSPITAL","SAN DIEGO","Non-Profit","Acute",28969
"6465",2015,370714,"GROSSMONT HOSPITAL","SAN DIEGO","Non-Profit","Skilled Nursing/Intermediate Care",122
"6466",2015,370714,"GROSSMONT HOSPITAL","SAN DIEGO","Non-Profit","Psychiatric",1443
"6467",2015,370714,"GROSSMONT HOSPITAL","SAN DIEGO","Non-Profit","Chemical Dependency",NA
"6468",2015,370714,"GROSSMONT HOSPITAL","SAN DIEGO","Non-Profit","Physical Rehabilitation",261
"6469",2015,370714,"GROSSMONT HOSPITAL","SAN DIEGO","Non-Profit","Unknown",NA
"6470",2015,370721,"KINDRED HOSPITAL - SAN DIEGO","SAN DIEGO","Investor","Acute",668
"6471",2015,370721,"KINDRED HOSPITAL - SAN DIEGO","SAN DIEGO","Investor","Skilled Nursing/Intermediate Care",NA
"6472",2015,370721,"KINDRED HOSPITAL - SAN DIEGO","SAN DIEGO","Investor","Psychiatric",NA
"6473",2015,370721,"KINDRED HOSPITAL - SAN DIEGO","SAN DIEGO","Investor","Chemical Dependency",NA
"6474",2015,370721,"KINDRED HOSPITAL - SAN DIEGO","SAN DIEGO","Investor","Physical Rehabilitation",NA
"6475",2015,370721,"KINDRED HOSPITAL - SAN DIEGO","SAN DIEGO","Investor","Unknown",NA
"6476",2015,370730,"KAISER FND HOSP - SAN DIEGO","SAN DIEGO","Non-Profit","Acute",26801
"6477",2015,370730,"KAISER FND HOSP - SAN DIEGO","SAN DIEGO","Non-Profit","Skilled Nursing/Intermediate Care",NA
"6478",2015,370730,"KAISER FND HOSP - SAN DIEGO","SAN DIEGO","Non-Profit","Psychiatric",NA
"6479",2015,370730,"KAISER FND HOSP - SAN DIEGO","SAN DIEGO","Non-Profit","Chemical Dependency",NA
"6480",2015,370730,"KAISER FND HOSP - SAN DIEGO","SAN DIEGO","Non-Profit","Physical Rehabilitation",NA
"6481",2015,370730,"KAISER FND HOSP - SAN DIEGO","SAN DIEGO","Non-Profit","Unknown",NA
"6482",2015,370744,"SCRIPPS MERCY HOSPITAL","SAN DIEGO","Non-Profit","Acute",33942
"6483",2015,370744,"SCRIPPS MERCY HOSPITAL","SAN DIEGO","Non-Profit","Skilled Nursing/Intermediate Care",NA
"6484",2015,370744,"SCRIPPS MERCY HOSPITAL","SAN DIEGO","Non-Profit","Psychiatric",1515
"6485",2015,370744,"SCRIPPS MERCY HOSPITAL","SAN DIEGO","Non-Profit","Chemical Dependency",NA
"6486",2015,370744,"SCRIPPS MERCY HOSPITAL","SAN DIEGO","Non-Profit","Physical Rehabilitation",NA
"6487",2015,370744,"SCRIPPS MERCY HOSPITAL","SAN DIEGO","Non-Profit","Unknown",NA
"6488",2015,370745,"SHARP MESA VISTA HOSPITAL","SAN DIEGO","Non-Profit","Acute",NA
"6489",2015,370745,"SHARP MESA VISTA HOSPITAL","SAN DIEGO","Non-Profit","Skilled Nursing/Intermediate Care",NA
"6490",2015,370745,"SHARP MESA VISTA HOSPITAL","SAN DIEGO","Non-Profit","Psychiatric",5185
"6491",2015,370745,"SHARP MESA VISTA HOSPITAL","SAN DIEGO","Non-Profit","Chemical Dependency",NA
"6492",2015,370745,"SHARP MESA VISTA HOSPITAL","SAN DIEGO","Non-Profit","Physical Rehabilitation",NA
"6493",2015,370745,"SHARP MESA VISTA HOSPITAL","SAN DIEGO","Non-Profit","Unknown",NA
"6494",2015,370749,"ALVARADO PARKWAY INSTITUTE B.H.S.","SAN DIEGO","Investor","Acute",NA
"6495",2015,370749,"ALVARADO PARKWAY INSTITUTE B.H.S.","SAN DIEGO","Investor","Skilled Nursing/Intermediate Care",NA
"6496",2015,370749,"ALVARADO PARKWAY INSTITUTE B.H.S.","SAN DIEGO","Investor","Psychiatric",2237
"6497",2015,370749,"ALVARADO PARKWAY INSTITUTE B.H.S.","SAN DIEGO","Investor","Chemical Dependency",318
"6498",2015,370749,"ALVARADO PARKWAY INSTITUTE B.H.S.","SAN DIEGO","Investor","Physical Rehabilitation",NA
"6499",2015,370749,"ALVARADO PARKWAY INSTITUTE B.H.S.","SAN DIEGO","Investor","Unknown",NA
"6500",2015,370755,"PALOMAR HEALTH DOWNTOWN CAMPUS","SAN DIEGO","District","Acute",25872
"6501",2015,370755,"PALOMAR HEALTH DOWNTOWN CAMPUS","SAN DIEGO","District","Skilled Nursing/Intermediate Care",NA
"6502",2015,370755,"PALOMAR HEALTH DOWNTOWN CAMPUS","SAN DIEGO","District","Psychiatric",1449
"6503",2015,370755,"PALOMAR HEALTH DOWNTOWN CAMPUS","SAN DIEGO","District","Chemical Dependency",NA
"6504",2015,370755,"PALOMAR HEALTH DOWNTOWN CAMPUS","SAN DIEGO","District","Physical Rehabilitation",641
"6505",2015,370755,"PALOMAR HEALTH DOWNTOWN CAMPUS","SAN DIEGO","District","Unknown",NA
"6506",2015,370759,"PARADISE VALLEY HOSPITAL","SAN DIEGO","Investor","Acute",6441
"6507",2015,370759,"PARADISE VALLEY HOSPITAL","SAN DIEGO","Investor","Skilled Nursing/Intermediate Care",NA
"6508",2015,370759,"PARADISE VALLEY HOSPITAL","SAN DIEGO","Investor","Psychiatric",5030
"6509",2015,370759,"PARADISE VALLEY HOSPITAL","SAN DIEGO","Investor","Chemical Dependency",NA
"6510",2015,370759,"PARADISE VALLEY HOSPITAL","SAN DIEGO","Investor","Physical Rehabilitation",161
"6511",2015,370759,"PARADISE VALLEY HOSPITAL","SAN DIEGO","Investor","Unknown",1
"6512",2015,370771,"SCRIPPS MEMORIAL HOSPITAL - LA JOLLA","SAN DIEGO","Non-Profit","Acute",20003
"6513",2015,370771,"SCRIPPS MEMORIAL HOSPITAL - LA JOLLA","SAN DIEGO","Non-Profit","Skilled Nursing/Intermediate Care",NA
"6514",2015,370771,"SCRIPPS MEMORIAL HOSPITAL - LA JOLLA","SAN DIEGO","Non-Profit","Psychiatric",NA
"6515",2015,370771,"SCRIPPS MEMORIAL HOSPITAL - LA JOLLA","SAN DIEGO","Non-Profit","Chemical Dependency",NA
"6516",2015,370771,"SCRIPPS MEMORIAL HOSPITAL - LA JOLLA","SAN DIEGO","Non-Profit","Physical Rehabilitation",NA
"6517",2015,370771,"SCRIPPS MEMORIAL HOSPITAL - LA JOLLA","SAN DIEGO","Non-Profit","Unknown",NA
"6518",2015,370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","District","Acute",15903
"6519",2015,370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","District","Skilled Nursing/Intermediate Care",NA
"6520",2015,370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","District","Psychiatric",1161
"6521",2015,370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","District","Chemical Dependency",NA
"6522",2015,370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","District","Physical Rehabilitation",192
"6523",2015,370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","District","Unknown",NA
"6524",2015,370782,"UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER","SAN DIEGO","UC","Acute",28870
"6525",2015,370782,"UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER","SAN DIEGO","UC","Skilled Nursing/Intermediate Care",NA
"6526",2015,370782,"UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER","SAN DIEGO","UC","Psychiatric",801
"6527",2015,370782,"UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER","SAN DIEGO","UC","Chemical Dependency",NA
"6528",2015,370782,"UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER","SAN DIEGO","UC","Physical Rehabilitation",NA
"6529",2015,370782,"UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER","SAN DIEGO","UC","Unknown",NA
"6530",2015,370787,"PROMISE HOSPITAL OF SAN DIEGO","SAN DIEGO","Investor","Acute",416
"6531",2015,370787,"PROMISE HOSPITAL OF SAN DIEGO","SAN DIEGO","Investor","Skilled Nursing/Intermediate Care",NA
"6532",2015,370787,"PROMISE HOSPITAL OF SAN DIEGO","SAN DIEGO","Investor","Psychiatric",NA
"6533",2015,370787,"PROMISE HOSPITAL OF SAN DIEGO","SAN DIEGO","Investor","Chemical Dependency",NA
"6534",2015,370787,"PROMISE HOSPITAL OF SAN DIEGO","SAN DIEGO","Investor","Physical Rehabilitation",NA
"6535",2015,370787,"PROMISE HOSPITAL OF SAN DIEGO","SAN DIEGO","Investor","Unknown",NA
"6536",2015,370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","Non-Profit","Acute",17687
"6537",2015,370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","Non-Profit","Skilled Nursing/Intermediate Care",690
"6538",2015,370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","Non-Profit","Psychiatric",NA
"6539",2015,370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","Non-Profit","Chemical Dependency",NA
"6540",2015,370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","Non-Profit","Physical Rehabilitation",NA
"6541",2015,370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","Non-Profit","Unknown",NA
"6542",2015,370977,"POMERADO HOSPITAL","SAN DIEGO","District","Acute",6927
"6543",2015,370977,"POMERADO HOSPITAL","SAN DIEGO","District","Skilled Nursing/Intermediate Care",532
"6544",2015,370977,"POMERADO HOSPITAL","SAN DIEGO","District","Psychiatric",203
"6545",2015,370977,"POMERADO HOSPITAL","SAN DIEGO","District","Chemical Dependency",NA
"6546",2015,370977,"POMERADO HOSPITAL","SAN DIEGO","District","Physical Rehabilitation",NA
"6547",2015,370977,"POMERADO HOSPITAL","SAN DIEGO","District","Unknown",NA
"6548",2015,371256,"SCRIPPS GREEN HOSPITAL","SAN DIEGO","Non-Profit","Acute",9314
"6549",2015,371256,"SCRIPPS GREEN HOSPITAL","SAN DIEGO","Non-Profit","Skilled Nursing/Intermediate Care",NA
"6550",2015,371256,"SCRIPPS GREEN HOSPITAL","SAN DIEGO","Non-Profit","Psychiatric",NA
"6551",2015,371256,"SCRIPPS GREEN HOSPITAL","SAN DIEGO","Non-Profit","Chemical Dependency",NA
"6552",2015,371256,"SCRIPPS GREEN HOSPITAL","SAN DIEGO","Non-Profit","Physical Rehabilitation",NA
"6553",2015,371256,"SCRIPPS GREEN HOSPITAL","SAN DIEGO","Non-Profit","Unknown",NA
"6554",2015,371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","Non-Profit","Acute",12567
"6555",2015,371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","Non-Profit","Skilled Nursing/Intermediate Care",NA
"6556",2015,371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","Non-Profit","Psychiatric",NA
"6557",2015,371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","Non-Profit","Chemical Dependency",NA
"6558",2015,371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","Non-Profit","Physical Rehabilitation",556
"6559",2015,371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","Non-Profit","Unknown",NA
"6560",2015,374024,"AURORA SAN DIEGO","SAN DIEGO","Investor","Acute",NA
"6561",2015,374024,"AURORA SAN DIEGO","SAN DIEGO","Investor","Skilled Nursing/Intermediate Care",NA
"6562",2015,374024,"AURORA SAN DIEGO","SAN DIEGO","Investor","Psychiatric",2767
"6563",2015,374024,"AURORA SAN DIEGO","SAN DIEGO","Investor","Chemical Dependency",477
"6564",2015,374024,"AURORA SAN DIEGO","SAN DIEGO","Investor","Physical Rehabilitation",NA
"6565",2015,374024,"AURORA SAN DIEGO","SAN DIEGO","Investor","Unknown",NA
"6566",2015,374049,"SHARP MCDONALD CENTER","SAN DIEGO","Non-Profit","Acute",NA
"6567",2015,374049,"SHARP MCDONALD CENTER","SAN DIEGO","Non-Profit","Skilled Nursing/Intermediate Care",NA
"6568",2015,374049,"SHARP MCDONALD CENTER","SAN DIEGO","Non-Profit","Psychiatric",NA
"6569",2015,374049,"SHARP MCDONALD CENTER","SAN DIEGO","Non-Profit","Chemical Dependency",250
"6570",2015,374049,"SHARP MCDONALD CENTER","SAN DIEGO","Non-Profit","Physical Rehabilitation",NA
"6571",2015,374049,"SHARP MCDONALD CENTER","SAN DIEGO","Non-Profit","Unknown",NA
"6572",2015,374055,"SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL","SAN DIEGO","City/County","Acute",NA
"6573",2015,374055,"SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL","SAN DIEGO","City/County","Skilled Nursing/Intermediate Care",41
"6574",2015,374055,"SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL","SAN DIEGO","City/County","Psychiatric",2283
"6575",2015,374055,"SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL","SAN DIEGO","City/County","Chemical Dependency",NA
"6576",2015,374055,"SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL","SAN DIEGO","City/County","Physical Rehabilitation",NA
"6577",2015,374055,"SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL","SAN DIEGO","City/County","Unknown",NA
"6578",2015,374094,"VIBRA HOSPITAL OF SAN DIEGO","SAN DIEGO","Investor","Skilled Nursing/Intermediate Care",NA
"6579",2015,374094,"VIBRA HOSPITAL OF SAN DIEGO","SAN DIEGO","Investor","Psychiatric",NA
"6580",2015,374094,"VIBRA HOSPITAL OF SAN DIEGO","SAN DIEGO","Investor","Chemical Dependency",NA
"6581",2015,374094,"VIBRA HOSPITAL OF SAN DIEGO","SAN DIEGO","Investor","Physical Rehabilitation",NA
"6582",2015,374094,"VIBRA HOSPITAL OF SAN DIEGO","SAN DIEGO","Investor","Unknown",NA
"6583",2015,380842,"JEWISH HOME","SAN FRANCISCO","Non-Profit","Acute",NA
"6584",2015,380842,"JEWISH HOME","SAN FRANCISCO","Non-Profit","Skilled Nursing/Intermediate Care",1383
"6585",2015,380842,"JEWISH HOME","SAN FRANCISCO","Non-Profit","Psychiatric",175
"6586",2015,380842,"JEWISH HOME","SAN FRANCISCO","Non-Profit","Chemical Dependency",NA
"6587",2015,380842,"JEWISH HOME","SAN FRANCISCO","Non-Profit","Physical Rehabilitation",NA
"6588",2015,380842,"JEWISH HOME","SAN FRANCISCO","Non-Profit","Unknown",NA
"6589",2015,380857,"KAISER FND HOSP - SAN FRANCISCO","SAN FRANCISCO","Non-Profit","Acute",14187
"6590",2015,380857,"KAISER FND HOSP - SAN FRANCISCO","SAN FRANCISCO","Non-Profit","Skilled Nursing/Intermediate Care",NA
"6591",2015,380857,"KAISER FND HOSP - SAN FRANCISCO","SAN FRANCISCO","Non-Profit","Psychiatric",NA
"6592",2015,380857,"KAISER FND HOSP - SAN FRANCISCO","SAN FRANCISCO","Non-Profit","Chemical Dependency",NA
"6593",2015,380857,"KAISER FND HOSP - SAN FRANCISCO","SAN FRANCISCO","Non-Profit","Physical Rehabilitation",NA
"6594",2015,380857,"KAISER FND HOSP - SAN FRANCISCO","SAN FRANCISCO","Non-Profit","Unknown",NA
"6595",2015,380865,"LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER","SAN FRANCISCO","City/County","Acute",56
"6596",2015,380865,"LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER","SAN FRANCISCO","City/County","Skilled Nursing/Intermediate Care",920
"6597",2015,380865,"LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER","SAN FRANCISCO","City/County","Psychiatric",NA
"6598",2015,380865,"LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER","SAN FRANCISCO","City/County","Chemical Dependency",NA
"6599",2015,380865,"LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER","SAN FRANCISCO","City/County","Physical Rehabilitation",22
"6600",2015,380865,"LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER","SAN FRANCISCO","City/County","Unknown",NA
"6601",2015,380868,"LANGLEY PORTER PSYCHIATRIC INSTITUTE","SAN FRANCISCO","UC","Acute",NA
"6602",2015,380868,"LANGLEY PORTER PSYCHIATRIC INSTITUTE","SAN FRANCISCO","UC","Skilled Nursing/Intermediate Care",NA
"6603",2015,380868,"LANGLEY PORTER PSYCHIATRIC INSTITUTE","SAN FRANCISCO","UC","Psychiatric",567
"6604",2015,380868,"LANGLEY PORTER PSYCHIATRIC INSTITUTE","SAN FRANCISCO","UC","Chemical Dependency",NA
"6605",2015,380868,"LANGLEY PORTER PSYCHIATRIC INSTITUTE","SAN FRANCISCO","UC","Physical Rehabilitation",NA
"6606",2015,380868,"LANGLEY PORTER PSYCHIATRIC INSTITUTE","SAN FRANCISCO","UC","Unknown",NA
"6607",2015,380929,"CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS","SAN FRANCISCO","Non-Profit","Acute",24547
